Product_Name,Stars,Ratings,Reviews,CurrentPrice,MRP,Processor,RAM,Storage,ImageURL
Primebook 4G Android Based MediaTek MT8788,4.1,650,217,₹16990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
DELL Inspiron Ryzen 3 Dual Core 3250U,4,26,2,₹42990,₹56771,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
DELL Inspiron Ryzen 5 Quad Core 3450U,3.9,323,28,₹42690,₹56573,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/l/i/u/inspiron-3515-thin-and-light-laptop-dell-original-imag7chq58xfqfga.jpeg?q=70
ASUS Ryzen 3 Dual Core,0,0,0,₹37990,₹50990,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/v/g/vivobook-go-14-laptop-asus-original-imagzmwzfvpvvsev.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,131,51,₹18990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
DELL Inspiron 3000 Core i3 11th Gen,4,112,11,₹39800,₹58229,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l16rde80/computer/p/4/i/inspiron-3511-thin-and-light-laptop-dell-original-imagctygxz8x6hnx.jpeg?q=70
Lenovo IdeaPad 3 Intel Core i3 11th Gen,4.1,31,2,₹40699,₹55695,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/m/w/-original-imagg5jscr4hcuqc.jpeg?q=70
DELL Inspiron Ryzen 3 Quad Core 5425U,3.8,10,1,₹41890,₹57036,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1mh7rk0/computer/e/4/q/inspiron-3525-notebook-dell-original-imagd5k6ykzvkhdc.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H,4.2,95,12,₹53990,₹89490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/k/d/14iau7-gaming-laptop-lenovo-original-imaghnq4zafgebtu.jpeg?q=70
DELL Core i3 11th Gen,4,6,0,₹44890,₹58200,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kxkqavk0/computer/9/c/p/na-laptop-dell-original-imagay36gjkzxcnt.jpeg?q=70
DELL Inspiron Core i3 10th Gen,4.3,61,5,₹44190,₹54723,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70
DELL Core i3 12th Gen,0,0,0,₹41590,₹59990,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/z/n/v/inspiron-3520-thin-and-light-laptop-dell-original-imagm5skpnwgkmuu.jpeg?q=70
Lenovo Legion 5 Ryzen 7 Octa Core 5800H,4.1,26,5,₹104990,₹162290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/0/v/15ach6h-gaming-laptop-lenovo-original-imagheh6fngdnzav.jpeg?q=70
acer Aspire 3 Celeron Dual Core,4.4,25,6,₹41999,0,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/b/i/8/a314-35-thin-and-light-laptop-acer-original-imagg462zhhzd62a.jpeg?q=70
Lenovo Ryzen 3 Quad Core 7320U,0,0,0,₹40990,₹59390,AMD Ryzen 3 Quad Core Processor,8 GB LPDDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/u/x/15amn7-thin-and-light-laptop-lenovo-original-imagz3rwynfugcnz.jpeg?q=70
DELL Ryzen 3 Quad Core 5425U,4.4,54,4,₹43490,₹56834,Processor: R3-5425U (2.70 GHz up to 4.1 GHz),RAM & Storage: 8GB DDR4 & 512GB SSD,Software: Win 11 + Office H&S 2021,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/9/4/e/-original-imagzyfzdfvwgcgk.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5,4.4,171,20,₹68990,₹99640,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
Lenovo Core i3 11th Gen,0,0,0,₹35890,₹48999,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/8/3/h/v14-laptop-lenovo-original-imaghf2fezzwvquj.jpeg?q=70
DELL INSPIRON Core i3 10th Gen,4,594,56,₹41990,₹48356,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kikluvk0-0/laptop-display/s/4/e/inspiron-3501-dell-original-imafyc7hqnjzg8cm.jpeg?q=70
ASUS Core i3 12th Gen,4,3,0,₹41950,₹54990,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kyxb9u80/computer/4/y/0/vivobook-laptop-asus-original-imagbfz5wjzf4bde.jpeg?q=70
Lenovo Legion Ryzen 7 Octa Core 5800H,4.7,9,0,₹84990,₹120290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/0/x/z/15ach6-gaming-laptop-lenovo-original-imaghnqezskfgzas.jpeg?q=70
ASUS Core i3 12th Gen,0,0,0,₹42200,₹55000,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB HDD|512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/u/i/u/vivobook-15-laptop-asus-original-imagprqz6ymr259f.jpeg?q=70
ASUS VivoBook Ultra 14 (2021) Core i3 11th Gen,4.4,2853,404,₹41990,₹56990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kh9gbrk0/computer/a/s/k/asus-na-thin-and-light-laptop-original-imafxbj7gyrpudka.jpeg?q=70
ASUS Core i3 11th Gen,4,113,14,₹41990,₹49990,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kwgpz0w0/computer/s/x/v/x415ea-ek302ws-laptop-asus-original-imag94tepsgcgrgk.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,650,217,₹16990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
Lenovo IdeaPad 3 Intel Core i3 11th Gen,0,0,0,₹39000,₹59990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ksuowi80/screen-guard/tempered-glass/s/b/y/lenovo-ideapad-slim-3-2021-11th-gen-intel-core-i5-15-6-original-imag6c6j77gcv3vu.jpeg?q=70
DELL Inspiron Core i3 11th Gen,3.9,58,4,₹42990,₹56776,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70
acer Aspire 3 Ryzen 3 Dual Core 3250U,0,0,0,₹41999,₹42999,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktketu80/computer/n/r/0/a315-23-laptop-acer-original-imag6w27yw7bmdz5.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,131,51,₹18990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
DELL Inspiron Ryzen 3 Dual Core 3250U,4.5,66,11,₹43500,₹56000,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
acer Aspire 3 Ryzen 5 Quad Core 3500U,4.4,376,41,₹44999,₹57999,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/k9re3rk0/computer/z/m/u/acer-original-imafrhdaywnzkuxc.jpeg?q=70
DELL Core i3 11th Gen,4,22,2,₹43490,₹56700,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4x2rgw0/computer/m/n/n/vostro-3420-notebook-dell-original-imagfpq37h38xebf.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5,4.4,171,20,₹68990,₹99640,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
DELL Vostro Core i3 11th Gen,3.6,8,0,₹41990,₹59781,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/o/d/w/-original-imagf35eyyeezqpk.jpeg?q=70
Lenovo IdeaPad Slim 3 Core i3 11th Gen,4,22,1,₹40990,₹62190,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/i/i/ideapad-slim-3-thin-and-light-laptop-lenovo-original-imaggpc2ezf7fy7m.jpeg?q=70
Lenovo IdeaPad 3 Intel Core i3 11th Gen,4.4,318,40,₹44490,₹57390,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H,4.2,95,12,₹53990,₹89490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/k/d/14iau7-gaming-laptop-lenovo-original-imaghnq4zafgebtu.jpeg?q=70
DELL Inspiron Core i3 10th Gen,3.7,96,9,₹42000,₹53657,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/o/3/o/inspiron-3511-thin-and-light-laptop-dell-original-imag7csrvdhnsbdf.jpeg?q=70
DELL Core i3 11th Gen,0,0,0,₹43999,₹78632,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/d/w/latitude-3420-business-laptop-dell-original-imagn6hrxsryasb6.jpeg?q=70
DELL Core i3 11th Gen,0,0,0,₹41990,₹58493,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kvjuufk0/computer/q/x/p/dell-inspiron-3511-laptop-dell-original-imag8f4mtwunagev.jpeg?q=70
Lenovo Legion 5 Ryzen 7 Octa Core 5800H,4.1,26,5,₹104990,₹162290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/0/v/15ach6h-gaming-laptop-lenovo-original-imagheh6fngdnzav.jpeg?q=70
DELL Vostro Core i3 10th Gen,4.4,91,10,₹44100,₹46000,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kffq2kw0/computer/s/h/w/dell-original-imafvwfmqup6fzfm.jpeg?q=70
DELL Vostro Core i3 10th Gen,0,0,0,₹43500,₹47500,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kiyw9e80-0/computer/d/j/j/vostro-3401-laptop-dell-original-imafyn33gmtdhhww.jpeg?q=70
acer Aspire 3 Ryzen 5 Quad Core 3500U,4.3,360,42,₹42100,₹52999,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktketu80/computer/n/r/0/a315-23-laptop-acer-original-imag6w27yw7bmdz5.jpeg?q=70
Lenovo Legion Ryzen 7 Octa Core 5800H,4.7,9,0,₹84990,₹120290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/0/x/z/15ach6-gaming-laptop-lenovo-original-imaghnqezskfgzas.jpeg?q=70
ASUS Vivobook 15 Core i3 11th Gen,4.2,2167,206,₹38990,₹49990,Intel Core i3 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/q/e/z/-original-imagpxgqesgrthks.jpeg?q=70
acer Extensa (2023) Core i3,4.3,37,6,₹36990,₹45999,Intel Core i3 Processor,8 GB LPDDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/7/o/r/-original-imagnc38zedzfnw6.jpeg?q=70
ASUS Ryzen 3 Quad Core 7320U,4.2,282,45,₹36990,₹50990,AMD Ryzen 3 Quad Core Processor,8 GB LPDDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/u/h/s/-original-imagpxgqj6x2zkhe.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,650,217,₹16990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen,4.2,795,75,₹39499,₹68790,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/i/u/-original-imagpa5fbvqzk2xn.jpeg?q=70
Lenovo IdeaPad 3 Intel Core i3 11th Gen,4.2,1128,84,₹33990,₹60890,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
DELL Inspiron Ryzen 3 Dual Core 3250U,4.2,471,58,₹36790,₹47695,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/w/j/c/-original-imagf4htystubbsg.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,131,51,₹18990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
ASUS Vivobook Go 15 (2023) Ryzen 3 Quad Core 7320U,4.2,282,45,₹36990,₹50990,AMD Ryzen 3 Quad Core Processor,8 GB LPDDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/c/r/7/-original-imagpxgqbu5hmwzs.jpeg?q=70
Lenovo IdeaPad 1 Ryzen 3 Dual Core 3250U,4.1,953,85,₹34600,₹54490,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4vnbm80/computer/i/f/f/15ada7-thin-and-light-laptop-lenovo-original-imagfzzxmhfgzysy.jpeg?q=70
realme Book (Slim) Core i3 11th Gen,4.4,13515,1956,₹35990,₹54999,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ksez24w0/computer/v/b/y/rmnb1001-thin-and-light-laptop-realme-original-imag5zhgw27k4tbb.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H,4.2,95,12,₹53990,₹89490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/k/d/14iau7-gaming-laptop-lenovo-original-imaghnq4zafgebtu.jpeg?q=70
ASUS Vivbook Go 14 (2023) Intel 8 cores/8 Threads Core i3,0,0,0,₹37990,₹50990,Intel Core i3 Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/v/0/-original-imagpxgqcpg9znth.jpeg?q=70
DELL Ryzen 3 Quad Core 5425U,4.4,166,29,₹37490,₹50852,Processor: R3-5425U (2.70 GHz up to 4.1 GHz),RAM & Storage: 8GB DDR4 & 256GB SSD,Software: Win 11 + Office H&S 2021,https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/m/q/7/vostro-3425-thin-and-light-laptop-dell-original-imagf4mth22ydgqs.jpeg?q=70
DELL Inspiron Ryzen 3 Dual Core 3250U,4,468,42,₹38990,₹49613,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/knm2s280/computer/m/p/g/inspiron-3501-notebook-dell-original-imag29azafkdgysg.jpeg?q=70
Lenovo Legion 5 Ryzen 7 Octa Core 5800H,4.1,26,5,₹104990,₹162290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/k/0/v/15ach6h-gaming-laptop-lenovo-original-imagheh6fngdnzav.jpeg?q=70
Lenovo V15 G2 Core i3 11th Gen,4.2,155,14,₹35490,₹60120,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/t/c/v15-g2-alc-laptop-lenovo-original-imaghq2ffspmtfuh.jpeg?q=70
DELL Vostro Ryzen 3 Dual Core R3,3.8,490,58,₹36400,₹50651,Processor: AMD Ryzen 3-3250U (2.60 GHz up to 3.50 GHz),RAM & Storage: 8GB DDR4 (2 DIMM Slots) & 1TB HDD,Display: 14.0" FHD WVA AG Narrow Border,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/u/8/s/-original-imagf35ee3xwgkzv.jpeg?q=70
DELL Inspiron 3501 Core i3 10th Gen,4.3,4,0,₹39490,₹55534,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kirr24w0/computer/f/q/k/dell-na-laptop-original-imafyhm5burt5ufe.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5,4.4,171,20,₹68990,₹99640,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
DELL Inspiron Ryzen 3 Dual Core 3250U,4.1,8,0,₹38690,₹50132,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kwl0akw0/computer/f/t/r/inspiron-3511-thin-and-light-laptop-dell-original-imag98fjy6yu6fgz.jpeg?q=70
DELL Inspiron Core i3 11th Gen,4.2,2051,223,₹39990,₹58225,Processor: Intel i3-1115G4 (Base- 1.70 GHz & Turbo up to 4.10 GHz) 2 Cores,RAM & Storage: 8GB DDR4 & 1TB + 256GB SSD,Display: 15.6" FHD WVA AG Narrow Border,https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70
Lenovo IdeaPad 3 Intel Core i3 11th Gen,3.7,128,16,₹37990,₹57990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70
Lenovo Legion Ryzen 7 Octa Core 5800H,4.7,9,0,₹84990,₹120290,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/0/x/z/15ach6-gaming-laptop-lenovo-original-imaghnqezskfgzas.jpeg?q=70
DELL Vostro Ryzen 3 Quad Core 5425U,0,0,0,₹39990,₹50852,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/j/s/vostro-3425-thin-and-light-laptop-dell-original-imagjhbg6gyyc5j8.jpeg?q=70
Lenovo IdeaPad 3 Intel Core i3 11th Gen,0,0,0,₹39989,₹68490,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/krce64w0/computer/5/v/r/ideapad-slim-3i-thin-and-light-laptop-lenovo-original-imag55tcwgswpsty.jpeg?q=70
Lenovo Core i3 11th Gen,0,0,0,₹35890,₹48999,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/8/3/h/v14-laptop-lenovo-original-imaghf2fezzwvquj.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4.1,650,217,₹16990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
DELL Core i3 11th Gen,4.1,115,12,₹39999,₹55999,Processor: Intel i3-1115G4 (Base- 1.70 GHz & Turbo up to 4.10 GHz) 2 Cores,RAM & Storage: 8GB DDR4 & 256GB SSD,Display: 14.0" FHD WVA AG Narrow Border 250 nits,https://rukminim1.flixcart.com/image/312/312/l4x2rgw0/computer/m/n/n/vostro-3420-notebook-dell-original-imagfpq37h38xebf.jpeg?q=70
Lenovo V14 G3 (82TSA01KIH) Core i3 12th Gen,0,0,0,₹36990,₹45999,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/l/h/lenovo-v14-g3-laptop-lenovo-original-imagpzcnetb9ttfv.jpeg?q=70
Infinix X1 Slim Series Core i5 10th Gen,4.1,664,98,₹36990,₹64999,Intel Core i5 Processor (10th Gen),16 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/l/a/w/-original-imagf39qgu4qjmgk.jpeg?q=70
Primebook 4G Android Based MediaTek MT8788,4,131,51,₹18990,₹24990,MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,29.46 cm (11.6 Inch) Display,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/j/k/-original-imagzzsh3afavghf.jpeg?q=70
Infinix X1 Slim Series Core i3 10th Gen,4.3,3666,435,₹35990,₹49999,Intel Core i3 Processor (10th Gen),8 GB LPDDR4X RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/6/7/9/-original-imagf39qzkzncyvh.jpeg?q=70
ASUS VivoBook Ultra 14 Core i3 10th Gen,4.4,4139,529,₹38900,₹49990,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/computer/f/n/g/na-thin-and-light-laptop-asus-original-imag7bh6qmjxyqyt.jpeg?q=70
Lenovo Ryzen 3 Dual Core 3rd Gen,3.9,37,1,₹35399,₹54490,AMD Ryzen 3 Dual Core Processor (3rd Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4x2rgw0/computer/6/7/o/ideapad-1-15ada7-laptop-lenovo-original-imagfpc3cmz4hrfv.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core AMD R5,4.4,171,20,₹68990,₹99640,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
Infinix INBook X1 Core i5 10th Gen,4.1,1804,273,₹38990,₹59999,Intel Core i5 Processor (10th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kw3v0cw0/computer/j/q/f/inbook-x1-thin-and-light-laptop-infinix-original-imag8vfssyyfzvku.jpeg?q=70
ASUS Vivobook 15 Core i3 11th Gen,3.3,9,1,₹36900,₹51990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/1/p/t/x1500ea-ej3381ws-laptop-asus-original-imagmxt4aksvxgbe.jpeg?q=70
DELL Inspiron Core i3 10th Gen,4.4,691,66,₹37490,₹44634,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/b/d/a/na-laptop-dell-original-imag7cstg8ebs8gd.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H,4.2,95,12,₹53990,₹89490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/k/d/14iau7-gaming-laptop-lenovo-original-imaghnq4zafgebtu.jpeg?q=70
ASUS Vivobook 14 Core i3 11th Gen,4.1,196,20,₹39900,₹57990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kwl0akw0/computer/b/c/g/x415ea-eb372ws-thin-and-light-laptop-asus-original-imag98ctqynmmfzw.jpeg?q=70
